term,status,repo,branch,commit,path,line_no,role,raw_url,context
구조이다,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,221,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,7은 3 <> (1) <> 3 / 이 구조의 대표예시가 중성자별의 중심핵의 전자기장의 나비날개360도 적도중심 토러스 허리띠 졸라맴 구조이다.
그렇다면,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,223,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,그렇다면 기존 3은 표시된 3과 다르다.
기존,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,223,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,그렇다면 기존 3은 표시된 3과 다르다.
3,demoted_common,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,223,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,그렇다면 기존 3은 표시된 3과 다르다.
은,demoted_common,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,223,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,그렇다면 기존 3은 표시된 3과 다르다.
표시된,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,223,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,그렇다면 기존 3은 표시된 3과 다르다.
3,demoted_common,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,223,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,그렇다면 기존 3은 표시된 3과 다르다.
과,demoted_common,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,223,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,그렇다면 기존 3은 표시된 3과 다르다.
다르다,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,223,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,그렇다면 기존 3은 표시된 3과 다르다.
3,demoted_common,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,225,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,3은 다른 것이다.
은,demoted_common,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,225,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,3은 다른 것이다.
다른,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,225,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,3은 다른 것이다.
것이다,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,225,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,3은 다른 것이다.
핵을,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,227,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,"- 핵을 이루는 핵에너지상황 ㅎ >>> ""점 : . """
이루는,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,227,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,"- 핵을 이루는 핵에너지상황 ㅎ >>> ""점 : . """
핵에너지상황,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,227,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,"- 핵을 이루는 핵에너지상황 ㅎ >>> ""점 : . """
점,demoted_common,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,227,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,"- 핵을 이루는 핵에너지상황 ㅎ >>> ""점 : . """
양극을,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,228,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,"- 양극을 기준으로 연결한 Axis >>> ""수직선 : ㅣ"""
기준으로,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,228,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,"- 양극을 기준으로 연결한 Axis >>> ""수직선 : ㅣ"""
연결한,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,228,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,"- 양극을 기준으로 연결한 Axis >>> ""수직선 : ㅣ"""
Axis,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,228,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,"- 양극을 기준으로 연결한 Axis >>> ""수직선 : ㅣ"""
수직선,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,228,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,"- 양극을 기준으로 연결한 Axis >>> ""수직선 : ㅣ"""
적도,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,229,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,"- 적도 토러스 Axis >>> ""수평선 : ㅡ"""
토러스,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,229,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,"- 적도 토러스 Axis >>> ""수평선 : ㅡ"""
Axis,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,229,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,"- 적도 토러스 Axis >>> ""수평선 : ㅡ"""
수평선,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,229,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,"- 적도 토러스 Axis >>> ""수평선 : ㅡ"""
3,demoted_common,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,231,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,3은 성질이고 7은 성향.
은,demoted_common,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,231,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,3은 성질이고 7은 성향.
성질이고,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,231,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,3은 성질이고 7은 성향.
7,demoted_common,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,231,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,3은 성질이고 7은 성향.
은,demoted_common,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,231,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,3은 성질이고 7은 성향.
성향,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,231,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,3은 성질이고 7은 성향.
매질은,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,234,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,☆ 매질은
지구기준,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,235,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,- 지구기준 air 와 물(내부에 공기있다)
air,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,235,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,- 지구기준 air 와 물(내부에 공기있다)
와,demoted_common,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,235,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,- 지구기준 air 와 물(내부에 공기있다)
물,demoted_common,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,235,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,- 지구기준 air 와 물(내부에 공기있다)
내부에,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,235,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,- 지구기준 air 와 물(내부에 공기있다)
공기있다,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,235,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,- 지구기준 air 와 물(내부에 공기있다)
우주기준,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,236,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,- 우주기준 암흑에너지
암흑에너지,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,236,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,- 우주기준 암흑에너지
경제기준,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,237,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,- 경제기준 자본 ohlc
자본,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,237,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,- 경제기준 자본 ohlc
ohlc,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,237,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,- 경제기준 자본 ohlc
전쟁기준,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,238,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,- 전쟁기준 전략물자
전략물자,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,238,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,- 전쟁기준 전략물자
내,demoted_common,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,239,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,- 내 기준은 구조지식
기준은,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,239,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,- 내 기준은 구조지식
구조지식,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,239,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,- 내 기준은 구조지식
훈민정음,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,245,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,# 훈민정음 해례본 제자원리의 자연계 구조동일성 / 2026-03-30 이후 깨달음의 기록
해례본,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,245,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,# 훈민정음 해례본 제자원리의 자연계 구조동일성 / 2026-03-30 이후 깨달음의 기록
제자원리의,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,245,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,# 훈민정음 해례본 제자원리의 자연계 구조동일성 / 2026-03-30 이후 깨달음의 기록
자연계,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,245,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,# 훈민정음 해례본 제자원리의 자연계 구조동일성 / 2026-03-30 이후 깨달음의 기록
구조동일성,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,245,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,# 훈민정음 해례본 제자원리의 자연계 구조동일성 / 2026-03-30 이후 깨달음의 기록
2026,demoted_common,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,245,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,# 훈민정음 해례본 제자원리의 자연계 구조동일성 / 2026-03-30 이후 깨달음의 기록
03,demoted_common,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,245,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,# 훈민정음 해례본 제자원리의 자연계 구조동일성 / 2026-03-30 이후 깨달음의 기록
30,demoted_common,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,245,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,# 훈민정음 해례본 제자원리의 자연계 구조동일성 / 2026-03-30 이후 깨달음의 기록
이후,filtered_candidate,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,245,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,# 훈민정음 해례본 제자원리의 자연계 구조동일성 / 2026-03-30 이후 깨달음의 기록
