term,repo,branch,commit,path,line_no,role,raw_url,context
1,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,75,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-1. XAWF는 사람 저마다의 성향이 다르기 때문에 활용방식이 다르다. 또한 같은 사람이라도 다른 층위에서는 다른 방식으로 활용해야 한다. 주로 위아래 X 와 W 의 기본개념이 변경./
XAWF,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,75,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-1. XAWF는 사람 저마다의 성향이 다르기 때문에 활용방식이 다르다. 또한 같은 사람이라도 다른 층위에서는 다른 방식으로 활용해야 한다. 주로 위아래 X 와 W 의 기본개념이 변경./
는,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,75,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-1. XAWF는 사람 저마다의 성향이 다르기 때문에 활용방식이 다르다. 또한 같은 사람이라도 다른 층위에서는 다른 방식으로 활용해야 한다. 주로 위아래 X 와 W 의 기본개념이 변경./
사람,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,75,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-1. XAWF는 사람 저마다의 성향이 다르기 때문에 활용방식이 다르다. 또한 같은 사람이라도 다른 층위에서는 다른 방식으로 활용해야 한다. 주로 위아래 X 와 W 의 기본개념이 변경./
저마다의,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,75,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-1. XAWF는 사람 저마다의 성향이 다르기 때문에 활용방식이 다르다. 또한 같은 사람이라도 다른 층위에서는 다른 방식으로 활용해야 한다. 주로 위아래 X 와 W 의 기본개념이 변경./
성향이,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,75,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-1. XAWF는 사람 저마다의 성향이 다르기 때문에 활용방식이 다르다. 또한 같은 사람이라도 다른 층위에서는 다른 방식으로 활용해야 한다. 주로 위아래 X 와 W 의 기본개념이 변경./
다르기,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,75,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-1. XAWF는 사람 저마다의 성향이 다르기 때문에 활용방식이 다르다. 또한 같은 사람이라도 다른 층위에서는 다른 방식으로 활용해야 한다. 주로 위아래 X 와 W 의 기본개념이 변경./
때문에,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,75,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-1. XAWF는 사람 저마다의 성향이 다르기 때문에 활용방식이 다르다. 또한 같은 사람이라도 다른 층위에서는 다른 방식으로 활용해야 한다. 주로 위아래 X 와 W 의 기본개념이 변경./
활용방식이,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,75,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-1. XAWF는 사람 저마다의 성향이 다르기 때문에 활용방식이 다르다. 또한 같은 사람이라도 다른 층위에서는 다른 방식으로 활용해야 한다. 주로 위아래 X 와 W 의 기본개념이 변경./
다르다,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,75,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-1. XAWF는 사람 저마다의 성향이 다르기 때문에 활용방식이 다르다. 또한 같은 사람이라도 다른 층위에서는 다른 방식으로 활용해야 한다. 주로 위아래 X 와 W 의 기본개념이 변경./
또한,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,75,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-1. XAWF는 사람 저마다의 성향이 다르기 때문에 활용방식이 다르다. 또한 같은 사람이라도 다른 층위에서는 다른 방식으로 활용해야 한다. 주로 위아래 X 와 W 의 기본개념이 변경./
같은,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,75,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-1. XAWF는 사람 저마다의 성향이 다르기 때문에 활용방식이 다르다. 또한 같은 사람이라도 다른 층위에서는 다른 방식으로 활용해야 한다. 주로 위아래 X 와 W 의 기본개념이 변경./
사람이라도,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,75,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-1. XAWF는 사람 저마다의 성향이 다르기 때문에 활용방식이 다르다. 또한 같은 사람이라도 다른 층위에서는 다른 방식으로 활용해야 한다. 주로 위아래 X 와 W 의 기본개념이 변경./
다른,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,75,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-1. XAWF는 사람 저마다의 성향이 다르기 때문에 활용방식이 다르다. 또한 같은 사람이라도 다른 층위에서는 다른 방식으로 활용해야 한다. 주로 위아래 X 와 W 의 기본개념이 변경./
층위에서는,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,75,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-1. XAWF는 사람 저마다의 성향이 다르기 때문에 활용방식이 다르다. 또한 같은 사람이라도 다른 층위에서는 다른 방식으로 활용해야 한다. 주로 위아래 X 와 W 의 기본개념이 변경./
다른,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,75,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-1. XAWF는 사람 저마다의 성향이 다르기 때문에 활용방식이 다르다. 또한 같은 사람이라도 다른 층위에서는 다른 방식으로 활용해야 한다. 주로 위아래 X 와 W 의 기본개념이 변경./
방식으로,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,75,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-1. XAWF는 사람 저마다의 성향이 다르기 때문에 활용방식이 다르다. 또한 같은 사람이라도 다른 층위에서는 다른 방식으로 활용해야 한다. 주로 위아래 X 와 W 의 기본개념이 변경./
활용해야,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,75,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-1. XAWF는 사람 저마다의 성향이 다르기 때문에 활용방식이 다르다. 또한 같은 사람이라도 다른 층위에서는 다른 방식으로 활용해야 한다. 주로 위아래 X 와 W 의 기본개념이 변경./
한다,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,75,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-1. XAWF는 사람 저마다의 성향이 다르기 때문에 활용방식이 다르다. 또한 같은 사람이라도 다른 층위에서는 다른 방식으로 활용해야 한다. 주로 위아래 X 와 W 의 기본개념이 변경./
주로,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,75,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-1. XAWF는 사람 저마다의 성향이 다르기 때문에 활용방식이 다르다. 또한 같은 사람이라도 다른 층위에서는 다른 방식으로 활용해야 한다. 주로 위아래 X 와 W 의 기본개념이 변경./
위아래,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,75,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-1. XAWF는 사람 저마다의 성향이 다르기 때문에 활용방식이 다르다. 또한 같은 사람이라도 다른 층위에서는 다른 방식으로 활용해야 한다. 주로 위아래 X 와 W 의 기본개념이 변경./
와,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,75,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-1. XAWF는 사람 저마다의 성향이 다르기 때문에 활용방식이 다르다. 또한 같은 사람이라도 다른 층위에서는 다른 방식으로 활용해야 한다. 주로 위아래 X 와 W 의 기본개념이 변경./
의,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,75,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-1. XAWF는 사람 저마다의 성향이 다르기 때문에 활용방식이 다르다. 또한 같은 사람이라도 다른 층위에서는 다른 방식으로 활용해야 한다. 주로 위아래 X 와 W 의 기본개념이 변경./
기본개념이,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,75,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-1. XAWF는 사람 저마다의 성향이 다르기 때문에 활용방식이 다르다. 또한 같은 사람이라도 다른 층위에서는 다른 방식으로 활용해야 한다. 주로 위아래 X 와 W 의 기본개념이 변경./
변경,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,75,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-1. XAWF는 사람 저마다의 성향이 다르기 때문에 활용방식이 다르다. 또한 같은 사람이라도 다른 층위에서는 다른 방식으로 활용해야 한다. 주로 위아래 X 와 W 의 기본개념이 변경./
9,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,79,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-2. XAWF 는 자리변경 금지/
2,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,79,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-2. XAWF 는 자리변경 금지/
XAWF,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,79,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-2. XAWF 는 자리변경 금지/
는,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,79,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-2. XAWF 는 자리변경 금지/
자리변경,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,79,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-2. XAWF 는 자리변경 금지/
금지,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,79,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-2. XAWF 는 자리변경 금지/
9,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,83,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-3. 키보드 알파벳 배치 관점 (아래에서 위로 row(1 2 3) /
3,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,83,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-3. 키보드 알파벳 배치 관점 (아래에서 위로 row(1 2 3) /
키보드,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,83,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-3. 키보드 알파벳 배치 관점 (아래에서 위로 row(1 2 3) /
알파벳,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,83,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-3. 키보드 알파벳 배치 관점 (아래에서 위로 row(1 2 3) /
배치,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,83,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-3. 키보드 알파벳 배치 관점 (아래에서 위로 row(1 2 3) /
관점,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,83,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-3. 키보드 알파벳 배치 관점 (아래에서 위로 row(1 2 3) /
아래에서,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,83,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-3. 키보드 알파벳 배치 관점 (아래에서 위로 row(1 2 3) /
위로,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,83,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-3. 키보드 알파벳 배치 관점 (아래에서 위로 row(1 2 3) /
row,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,83,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-3. 키보드 알파벳 배치 관점 (아래에서 위로 row(1 2 3) /
1,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,83,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-3. 키보드 알파벳 배치 관점 (아래에서 위로 row(1 2 3) /
2,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,83,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-3. 키보드 알파벳 배치 관점 (아래에서 위로 row(1 2 3) /
3,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,83,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,9-3. 키보드 알파벳 배치 관점 (아래에서 위로 row(1 2 3) /
Aa.,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,85,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,Aa. X : row1 /
row1,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,85,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,Aa. X : row1 /
Ab.,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,87,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,Ab. A : row2 /
row2,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,87,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,Ab. A : row2 /
Ac.,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,89,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,Ac. W : row3 /
row3,SeungeFlow/SeungeFlow,first_flow,1fa5f28ca7647da445a5b2ef130f3852845ccb68,README.md,89,structure-body protection surface,https://raw.githubusercontent.com/SeungeFlow/SeungeFlow/1fa5f28ca7647da445a5b2ef130f3852845ccb68/README.md,Ac. W : row3 /
